Division,Placement,Skipper,Team,Total Score
B,1,Graham Landy '15,Yale University,60
B,2,Evan Aras '12,Georgetown University,66
B,3,Sean Bouchard '12,Roger Williams University,80
B,4,Ben Spector '13,College of Charleston,92
B,5,Oliver Toole '14,Stanford University,106
B,6,Tommy Fink '13,Brown University,107
B,7,Matt Johnson '12,Boston University,119
B,8,Austen Anderson '12,Hobart and William Smith Colleges,127
B,9,George Kutschenreuter '15,University of Wisconsin,129
B,10,SEAN Ross '12,University of South Florida,129
B,11,Alex Cook '13,Boston College,137
B,12,David Hernandez '12,University of Miami,137
B,13,Emily Lambert '12,Harvard University,138
B,14,Massimo Soriano '12,Tufts University,141
B,15,Brady Stagg '14,Old Dominion University,144
B,16,Michael Grove '14,U. S. Naval Academy,147
B,17,Matthew Wefer '14,Dartmouth College,168
B,18,Ted Green '13,SUNY Maritime College,197
