Division,Placement,Skipper,Team,Total Score
B,1,Geoff Pedrick '12,Northwestern University,28
B,2,George Kutschenreuter '15,University of Wisconsin,34
B,3,Ryan Seago '14,University of Michigan,35
B,4,Ryan Grosch '14,University of Minnesota,39
B,5,Adelheid Rittmeyer '13,University of Illinois - Chicago,54
B,6,Patrick Power '15,University of Notre Dame,63
B,7,Elizabeth Dust '15,Michigan State University,76
B,8,Philip Niles '12,Marquette University,79
B,9,John Buzzell '14,Western Michigan University,98
B,10,William Jaquinde '12,Denison University,109
B,11,David Mirkhaef '15,Purdue University,113
