Division,Placement,Skipper,Team,Total Score
A,1,Kaylee Schwitzer '15,Bowdoin College,38
A,2,Marlena Fauer '14,Yale University,40
A,3,Sky Adams '14,Brown University,53
A,4,Kimberly Kaull '13,University of Vermont,63
A,5,Katii Gullick '12,Massachusetts Institute of Technology,70
A,6,Annie Schmidt '14,Roger Williams University,73
A,7,Irene Jacqz '13,Columbia University,91
A,8,Morgan Russom '14,Harvard University,97
A,9,Lauren Turner '13,Cornell University,101
A,10,Natalie Sinn '12,University of Minnesota,103
A,11,Erica Lush '14,Boston University,110
A,12,Mariel Marchand '13,Tufts University,112
A,13,Ellen Nielsen '15,University of Texas,142
