Division,Placement,Skipper,Team,Total Score
B,1,Ben Jassin '13,University of Miami,4
B,2,IvÃ¡n Aponte Taboas '15,College of Charleston,7
B,3,Benjamin Mohney '15,University of South Florida,9
B,4,Erik Brydges '14,Eckerd College,10
B,5,Chris Gardiner '14,University of Florida,17
B,6,none,The Citadel,27
B,7,Cole Barney '14,University of North Carolina at Wilmington,27
B,8,Drew Lisicki '12,Clemson University,28
B,9,none,University of Tennessee,32
B,10,Seth Barrows '15,Eckerd College,33
B,11,none,Florida Gulf Coast University,36
B,12,David Horton '12,Jacksonville University,37
B,13,Brion Capo '12,North Carolina State University,38
B,14,Robert Dye '11,Auburn University,38
B,15,Hans Lie-Nielsen '14,Duke University,38
B,16,AROLDO DE RIENZO '13,Georgia Institute of Technology,43
B,17,Jason Limbach '12,Rollins College,45
B,18,Mason Hines '12,University of Georgia,56
B,19,Richard Zay '14,New College of Florida,59
B,20,Elisabeth Whitener '15,University of North Carolina,63
