Division,Placement,Skipper,Team,Total Score
A,1,Jonathan Atwood '12,Texas A&M University at Galveston,20
A,2,Collin Weston '13,Texas A&M University at Galveston,45
A,3,Benjamin Kennady '13,Texas A&M University at Galveston,53
A,4,Coleman Terrell '14,Texas A&M University at Galveston,60
A,5,Margot Provensal '13,Texas A&M University at Galveston,66
A,6,Alfred Robbins '12,Texas A&M University at Galveston,68
A,7,Nathaniel Walden '12,University of Notre Dame,74
A,8,Robert Long '12,Texas A&M University,93
A,9,Schuyler Hemmerdinger '12,Tulane University,96
A,10,Travis Conger '14,Texas A&M University,123
A,11,Chelsea Bethancourt '12,Texas A&M University,131
A,12,Andrew Martin-de-Nicolas '13,Rice University,137
A,13,William Cragin '15,University of Texas,139
