Division,Placement,Skipper,Team,Total Score
B,1,Elizabeth Whipple '12,Connecticut College,41
B,2,Grace Lucas '14,College of Charleston,42
B,3,Sky Adams '14,Brown University,59
B,4,Morgan Russom '14,Harvard University,61
B,5,Kaye Siemers '13,Eckerd College,66
B,6,Chanel Miller '14,University of Rhode Island,70
B,7,Deirdre Lambert '15,Dartmouth College,72
B,8,Mallory Schluter '14,University of Southern California,75
B,9,Hanne Nagatani '13,University of Hawaii,80
B,10,Brooke Lyon '14,Hobart and William Smith Colleges,81
B,11,Andrea Luna '15,Old Dominion University,86
B,12,Catherine Shanahan '15,St. Mary's College of Maryland,90
B,13,Jennifer Borshoff '15,Cornell University,93
B,14,Mackenzie Needham '15,Washington College,103
B,15,Jessie Olson '15,University of Minnesota,111
B,16,Molly Sitter '15,University of Wisconsin,133
B,17,Mary Margaret Meehan '15,Columbia University,137
B,18,Alyce Flanagan '13,University of Washington,139
