Division,Placement,Skipper,Team,Total Score
B,1,Oliver Toole '14,Stanford University,89
B,2,Evan Aras '12,Georgetown University,106
B,3,Ben Spector '13,College of Charleston,106
B,4,Massimo Soriano '12,Tufts University,135
B,5,Gavin Rudolph '12,Old Dominion University,147
B,6,Markus Edegran '16,U. S. Naval Academy,158
B,7,George Kutschenreuter '15,University of Wisconsin,159
B,8,Elliott Morrill '15,Hobart and William Smith Colleges,171
B,9,Rob Struckett '12,Yale University,183
B,10,Harry Scott '13,SUNY Maritime College,183
B,11,Scott Houck '15,Dartmouth College,184
B,12,Andrew Tamblyn '13,Roger Williams University,195
B,13,Jacob La Dow '15,St. Mary's College of Maryland,196
B,14,Michael Drumm '15,Harvard University,197
B,15,Sam Fitzgerald '14,Washington College,232
B,16,Matt Johnson '12,Boston University,233
B,17,Timothy Clark '13,Connecticut College,249
B,18,Andrew Baransky '14,U. S. Merchant Marine Academy,330
B,19,Sarah Gross '15,Princeton University,358
