Division,Placement,Skipper,Team,Total Score
A,1,Mike Karas '?? *,ICSA-BUSA Participants,9
A,2,Anthony Boscolo '?? *,ICSA-BUSA Participants,10
A,3,Philip Gordon '12,University of Oregon,11
A,4,Chuck Asper '?? *,ICSA-BUSA Participants,19
A,5,Erika Vranizan '12,Western Washington University,28
A,6,Rob Pickens '?? *,ICSA-BUSA Participants,29
A,7,Glen Stellmacher '?? *,ICSA-BUSA Participants,40
A,8,Andrew Balter '12,University of Oregon,46
A,9,Leila Whitney '13,Portland State University,47
A,10,Jake Fetterman '15,Western Washington University,47
A,11,Brian Hickman '15,Oregon State University,48
A,12,Christopher Fuller '12,University of Washington,50
A,13,Alex Waldron '13,Western Washington University,50
A,14,Russel Burke '?? *,ICSA-BUSA Participants,53
A,15,Evan Rankin '12,University of Victoria,54
A,16,Patrick Taylor '12,Western Washington University,57
A,17,Michael Mallory '15,University of Washington,63
A,18,Josh Mchale '?? *,ICSA-BUSA Participants,64
A,19,Jake Antles '?? *,ICSA-BUSA Participants,71
A,20,Johan Jorna '14,Portland State University,72
A,21,Debbi Kenote '13,Western Washington University,73
A,22,Eliza Pearce '15,University of Oregon,76
