Division,Placement,Skipper,Team,Total Score
A,1,Alec Anderson '13,Roger Williams University,66
A,2,Mac Mace '13,College of Charleston,68
A,3,Chris Barnard '13,Georgetown University,70
A,4,Dillon Paiva '13,Old Dominion University,70
A,5,Kevin Laube '14,Stanford University,76
A,6,Samuel Blouin '12,Hobart and William Smith Colleges,77
A,7,Colin Smith '13,Brown University,83
A,8,Michael Whitford '12,Washington College,116
A,9,Ryan Pesch '12,Boston University,118
A,10,Sam Williams '12,Dartmouth College,127
A,11,Wesley Byrne '13,Eckerd College,135
A,12,Matthew Graham '13,University of Michigan,164
A,13,Jonathan Atwood '12,Texas A&M University at Galveston,174
A,14,Philip Gordon '12,University of Oregon,185
A,15,Natalie Sinn '12,University of Minnesota,185
A,16,Dustin Durant '12,California State University Long Beach,216
A,17,Dustin Domer '13,University of Illinois - Chicago,230
A,18,Caleb Cunningham '12,University of Texas,233
