Division,Placement,Skipper,Team,Total Score
A,1,Gregory Dair '15,California State University Channel Islands,40
A,2,Michael Dahl '15,Stanford University,41
A,3,Eric Alamillo '13,University of California at San Diego,60
A,4,Cameron Hutcheson '14,University of Southern California,70
A,5,Ryan Sullivan '12,University of California at Santa Barbara,74
A,6,Shane Young '14,California State University Long Beach,78
A,7,Colin Kincaid '14,University of California at Irvine,86
A,8,Kelsey Rupp '12,University of Southern California,89
A,9,Travis Benton '14,University of California at Berkeley,95
A,10,Zachary Haney '11,California State University Monterey Bay,109
A,11,Brandon Wood '14,Santa Clara University,109
A,12,Peter Bailey '15,University of California at Los Angeles,110
A,13,Erik Lund '14,Cal Poly University S.L.O.,114
A,14,William Antrobus '15,California Maritime Academy,115
A,15,Tommy Pastalka '13,University of California at Santa Cruz,132
A,16,Spenser Branch '14,Arizona State University,152
A,17,Karisa Chapa '14,University of California at Davis,175
A,18,Riley Silberman '15,California Maritime Academy,176
A,19,Nora Brackbill '13,University of California at Los Angeles,190
A,20,Charles Shane '13,California State University Monterey Bay,191
A,21,Austin Hodges '14,Arizona State University,199
A,22,Catherine Bevens '14,Chapman University,209
A,23,Saul Rosen '15,University of California at Berkeley,220
A,24,John Olson '14,University of California at San Diego,260
A,25,Alex Verdoia '15,University of California at Santa Cruz,260
