Division,Placement,Skipper,Team,Total Score
A,1,Cameron Hutcheson '14,University of Southern California,21
A,2,Dustin Durant '12,California State University Long Beach,23
A,3,Mallory Schluter '14,University of Southern California,25
A,4,none,California State University Channel Islands,27
A,5,Nicholas Kaschak '12,University of California at Santa Barbara,27
A,6,Eric Alamillo '13,University of California at San Diego,43
A,7,Colin Kincaid '14,University of California at Irvine,43
A,8,Tyler Wooldridge '14,University of California at San Diego,44
A,9,William Edwards '12,University of California at Los Angeles,55
A,10,Daniel Kivlovitz '12,University of Southern California,58
A,11,Thomas Preston '12,University of California at Santa Barbara,59
A,12,Nicholas Weis '15,University of California at Irvine,63
A,13,Austin Hodges '14,Arizona State University,79
A,14,Emelia Pelliccio '13,University of California at Los Angeles,79
A,15,Steven Cassingham '14,Arizona State University,83
A,16,Catherine Bevens '14,Chapman University,91
A,17,Kyle Pope '13,Chapman University,99
A,18,Zachary Chin '15,University of California at Los Angeles,110
A,19,none,California State University Channel Islands,115
