Division,Placement,Skipper,Team,Total Score
A,1,Joseph Morris '12,Yale University,19
A,2,Dillon Paiva '13,Old Dominion University,26
A,3,Chris Barnard '13,Georgetown University,39
A,4,Joseph Kutschenreuter '12,University of Wisconsin,42
A,5,Joshua Greenslade '14,St. Mary's College of Maryland,49
A,6,William Haeger '14,Tufts University,50
A,7,Nicholas Voss '12,University of Miami,52
A,8,Sam Williams '12,Dartmouth College,58
A,9,Anne Haeger '12,Boston College,59
A,10,Brendan Kopp '12,Harvard University,62
A,11,Samuel Blouin '12,Hobart and William Smith Colleges,62
A,12,Mac Mace '13,College of Charleston,65
A,13,Michael Grove '14,U. S. Naval Academy,69
A,14,Jordan Factor '14,University of Vermont,74
A,15,Matt Johnson '12,Boston University,74
A,16,Jack Swikart '15,University of Pennsylvania,77
A,17,Adam Pokras '14,University of Hawaii,83
A,18,Judge Ryan '14,Brown University,84
A,19,Matthew Graham '13,University of Michigan,96
A,20,Athnel George '13,Hampton University,120
