Division,Placement,Skipper,Team,Total Score
B,1,Emily Billing '13,Yale University,49
B,2,Chanel Miller '14,University of Rhode Island,75
B,3,Briana Provancha '12,Boston College,86
B,4,Grace Lucas '14,College of Charleston,91
B,5,Sky Adams '14,Brown University,95
B,6,Elizabeth Whipple '12,Connecticut College,99
B,7,Nancy Hagood '14,Georgetown University,105
B,8,Morgan Russom '14,Harvard University,113
B,9,Deirdre Lambert '15,Dartmouth College,114
B,10,Marissa Lihan '14,U. S. Naval Academy,121
B,11,Kaye Siemers '13,Eckerd College,127
B,12,Molly McKinney '14,Stanford University,130
B,13,Rachael Silverstein '11,University of South Florida,145
B,14,Catherine Shanahan '15,St. Mary's College of Maryland,146
B,15,Hanne Nagatani '13,University of Hawaii,149
B,16,Rachel Barch '13,University of Michigan,170
B,17,Ashley Vincent '12,Western Washington University,192
B,18,Masie Comen '15,University of Texas,216
