Division,Placement,Skipper,Team,Total Score
B,1,Alexander Rudkin '14,Roger Williams University,24
B,2,none,Tufts University,32
B,3,Andrew Balter '12,University of Oregon,38
B,4,Emmett Weeks '14,Brown University,40
B,5,Hanna Vincent '14,Massachusetts Institute of Technology,48
B,6,Erica Lush '14,Boston University,55
B,7,Priscilla Stoll '15,Massachusetts Maritime Academy,74
B,8,Heidi Hood '16,Northeastern University,74
B,9,Conor O'Neil '15,University of Rhode Island,85
B,10,Pierce Conlin '15,Salve Regina University,86
B,11,Brooke Doyon '13,University of Connecticut,93
B,12,John Fonte '12,Brandeis University,95
B,13,Alex Hering '13,Mitchell College,99
B,14,Ann Stallings '12,Wellesley College,101
B,15,Noel Ingalls '15,U. S. Merchant Marine Academy,107
B,16,none,University of Massachusetts at Boston,118
B,17,Winsor Williams '13,Johnson and Wales University,118
B,18,Francisco Salas '15,Bentley University,122
B,19,none,Amherst College,138
B,20,William Iselin '14,Wesleyan University,138
