Division,Placement,Skipper,Team,Total Score
B,1,Alex Ramos '15,U. S. Naval Academy,22
B,2,Jacob Spracher '15,Old Dominion University,41
B,3,Gordon Wolcott '13,University of Virginia,43
B,4,Jack Swikart '15,University of Pennsylvania,48
B,5,Catherine Shanahan '15,St. Mary's College of Maryland,49
B,6,Kathleen Hilton '12,George Washington University,53
B,7,Edward Titcomb '13,Fordham University,60
B,8,Rudy Normann '13,SUNY Maritime College,76
B,9,Kimannee Simon '14,Hampton University,102
B,10,Sarah Hamm '13,University of Maryland,104
B,11,Padraig Loughlin '15,U. S. Merchant Marine Academy,113
B,12,Harmen Rockler '13,Syracuse University,119
B,13,Maggie Gore '13,Christopher Newport University,123
B,14,James Peaco '14,U. S. Military Academy,137
B,15,Andrew Werner '14,Princeton University,142
B,16,Peter Bihl '13,William and Mary,143
B,17,Christopher Ray '14,University of Maryland/Baltimore County,157
B,18,Jarrod Anderson '15,American University,190
