Division,Placement,Skipper,Team,Total Score
B,1,none,University of Hawaii,34
B,2,James Foster '14,University of Hawaii,36
B,3,Michael Hanson '12,University of Hawaii,49
B,4,Margaret Okrasinski '15,Western Washington University,68
B,5,Mallory Schluter '14,University of Southern California,69
B,6,Hanne Nagatani '13,University of Hawaii,72
B,7,Nicholas Weis '15,University of California at Irvine,74
B,8,Peter Bailey '15,University of California at Los Angeles,103
B,9,John Olson '14,University of California at San Diego,103
B,10,Sierra Marangola '15,California State University Channel Islands,115
B,11,Tsubasa Fukuda '?? *,Hosei University,146
B,12,Emma Shaw '14,University of California at Santa Cruz,152
B,13,Alex Waldron '13,Western Washington University,161
