Division,Placement,Skipper,Team,Total Score
B,1,Forrest Hardy -- BRANDEIS '13 *,Tufts University,5
B,2,Mackenzie Loy '13,Tufts University,14
B,3,Andrew Morgan '15,Massachusetts Maritime Academy,21
B,4,Megan Wells '14,Colby College,30
B,5,Conor Fowler '14,Boston University,36
B,6,Jinyan Zang '13,Harvard University,36
B,7,Connor Roelke '15,University of New Hampshire,37
B,8,Helaine Meyer '14,Brandeis University,38
B,9,Michelle Guidatti '13 *,University of Massachusetts at Boston,39
B,10,Diana Huynh '15,Wellesley College,40
B,11,Francisco Salas '15,Bentley University,42
B,12,Eliza Ali '16,Amherst College,54
