Division,Placement,Skipper,Team,Total Score
A,1,Natalie Sinn '12,University of Minnesota,10
A,2,Eric Tobias '13,University of Wisconsin,11
A,3,Emily Oltrogge '15,University of Minnesota,11
A,4,Catherine Townes '12,Carleton College,15
A,5,David Kluger '12,Northwestern University,23
A,6,Whitney Kent '15,University of Wisconsin Milwaukee,25
A,7,Philip Niles '12,Marquette University,31
A,8,Zi Chong Kao '14,University of Chicago,35
A,9,Jared Ottmann '14,University of Wisconsin,35
A,10,none,Northern Michigan University,35
A,11,none,University of Iowa,36
