Division,Placement,Skipper,Team,Total Score
B,1,Emily Billing '13,Yale University,110
B,2,Kaylee Schwitzer '15,Bowdoin College,136
B,3,Chanel Miller '14,University of Rhode Island,147
B,4,Grace Lucas '14,College of Charleston,152
B,5,Amanda Taselaar '14,Georgetown University,171
B,6,Lauren Turner '13,Cornell University,174
B,7,Marissa Lihan '14,U. S. Naval Academy,180
B,8,Elizabeth Whipple '12,Connecticut College,181
B,9,Johanna Kincaid '15,Brown University,184
B,10,Molly McKinney '14,Stanford University,184
B,11,Brooke Lyon '14,Hobart and William Smith Colleges,197
B,12,Rachael Silverstein '11,University of South Florida,216
B,13,Catherine Shanahan '15,St. Mary's College of Maryland,218
B,14,Andrea Luna '15,Old Dominion University,222
B,15,Chloe Lepert '15,Massachusetts Institute of Technology,225
B,16,Solvig Sayre '14,Eckerd College,242
B,17,Rachel Perry '15,Roger Williams University,259
B,18,Hanne Nagatani '13,University of Hawaii,284
B,19,Mary Clawson '15,Salve Regina University,361
B,20,Mary Margaret Meehan '15,Columbia University,361
