Division,Placement,Skipper,Team,Total Score
A,1,Mackenzie Spencer '12,University of Vermont,60
A,2,Nicolas Russo-Larsson '12,Tufts University,61
A,3,Max Lopez '15,Roger Williams University,64
A,4,Ian Towill '14,Boston University,65
A,5,Scott Houck '15,Dartmouth College,68
A,6,Ryan Schmitz '15,Boston College,71
A,7,Alejandro Ruiz-Ramon '15,Tufts University,81
A,8,Max Nickbarg '14,Yale University,81
A,9,Drew Shea '14,Brown University,101
A,10,Mike Bloomstine '13,Providence College,118
A,11,Tevis Nichols '12,Massachusetts Institute of Technology,121
A,12,Ames Lyman '14,Harvard University,139
A,13,Genevieve Marquardt '15,Salve Regina University,150
A,14,Michael Rottier '15,University of Connecticut,158
A,15,Neal Drake '12,University of New Hampshire,172
A,16,Zach Shapiro '15,Northeastern University,172
A,17,Max Fleischfresser '14,Maine Maritime Academy,178
A,18,John Fonte '12,Brandeis University,194
