Division,Placement,Skipper,Team,Total Score
A,1,Charles Proctor '14,Tufts University,19
A,2,Steven Roth '12,U. S. Coast Guard Academy,24
A,3,John Joseph '12,Maine Maritime Academy,34
A,4,Justin Marks '14,University of New Hampshire,46
A,5,Alexander Rudkin '14,Roger Williams University,47
A,6,Alex Hering '13,Mitchell College,53
A,7,Jeffrey Gawrys '12,Massachusetts Maritime Academy,76
A,8,Brian Hills '14,U. S. Coast Guard Academy,77
A,9,Joshua Revkin '13,Williams College,80
A,10,Michael O'Brien '12,Northeastern University,89
