Division,Placement,Skipper,Team,Total Score
B,1,Brendan Fahey '?? *,ICSA-BUSA Participants,4
B,2,Jon Kelch '?? *,ICSA-BUSA Participants,12
B,3,Ashley Vincent '12,Western Washington University,18
B,4,Lily Grimshaw '15,University of Washington,22
B,5,Felipe Lopez '?? *,ICSA-BUSA Participants,26
B,6,Jac Thomas '?? *,ICSA-BUSA Participants,34
B,7,Peter McGrath '13,Western Washington University,35
B,8,Ian Reeves '12,Western Washington University,36
B,9,Liam Quinlan '14,University of Victoria,38
B,10,Samuel Fletcher '13,University of Washington,44
B,11,Paul Foley '15,Western Washington University,45
B,12,Margaret Okrasinski '15,Western Washington University,45
B,13,Bryan Rust '?? *,ICSA-BUSA Participants,48
B,14,Nino Johnson '?? *,ICSA-BUSA Participants,53
B,15,Jeffrey Hickman '13,Oregon State University,64
B,16,Tai Kami '12 *,University of Oregon,65
B,17,Mike Stephenson '?? *,ICSA-BUSA Participants,66
B,18,Greyson Spenser '?? *,ICSA-BUSA Participants,67
B,19,Mitchell Mclean '12,Portland State University,67
B,20,Brianne Busey '14,Portland State University,71
B,21,Ryan Fritsen '14,University of Oregon,74
B,22,Laura Marshall '12,University of Oregon,81
