Division,Placement,Skipper,Team,Total Score
B,1,Deirdre Lambert '15,Dartmouth College,36
B,2,Nancy Hagood '14,Georgetown University,37
B,3,Morgan Kiss '15,Yale University,41
B,4,Elizabeth Whipple '12,Connecticut College,65
B,5,Sky Adams '14,Brown University,66
B,6,Morgan Russom '14,Harvard University,72
B,7,Solvig Sayre '14,Eckerd College,76
B,8,Stephanie Hudson '13,Boston College,89
B,9,Chanel Miller '14,University of Rhode Island,92
B,10,Grace Lucas '14,College of Charleston,94
B,11,Andrea Luna '15,Old Dominion University,96
B,12,Brooke Lyon '14,Hobart and William Smith Colleges,99
B,13,Killian Corbishley '14,U. S. Naval Academy,103
B,14,Mariel Marchand '13,Tufts University,106
B,15,Lauren Turner '13,Cornell University,109
B,16,Catherine Shanahan '15,St. Mary's College of Maryland,109
B,17,Erica Lush '14,Boston University,121
B,18,Rachel Perry '15,Roger Williams University,129
