Division,Placement,Skipper,Team,Total Score
A,1,Peter Pellegrini '12,Salve Regina University,30
A,2,John Meleney '13,Tufts University,57
A,3,Trevor Burd '12,Boston University,68
A,4,John Ortel '15,Stanford University,72
A,5,Blake Burgess '15,Maine Maritime Academy,82
A,6,Nate Jermain '15,University of Vermont,89
A,7,Jeff Goodrich '12,Bowdoin College,95
A,8,Ryan Schmitz '15,Boston College,101
A,9,Caitlin Watson '14,Harvard University,106
A,10,Peter Edmunds '14,Bowdoin College,114
A,11,Tevis Nichols '12,Massachusetts Institute of Technology,114
A,12,Angus Page '12,Wesleyan University,128
A,13,Jared Dunn '13,Brandeis University,141
A,14,Brian Gracey '12,U. S. Coast Guard Academy,146
A,15,Heidi Hood '16,Northeastern University,167
A,16,Zachary O'Brien '13,University of Rhode Island,169
A,17,Andrew Morgan '15,Massachusetts Maritime Academy,173
A,18,Lyndsay Stockwell '14,University of Connecticut,202
