Division,Placement,Skipper,Team,Total Score
A,1,Mackenzie Milne '13,Tulane University,18
A,2,Trey Hartman '15,Texas A&M University at Galveston,25
A,3,Caleb Cunningham '12,University of Texas,25
A,4,Conner Fullerton '12,Texas A&M University,25
A,5,Shelby Aughtry '12,University of Oklahoma,32
A,6,Charles Shafer '14,University of Central Oklahoma,41
A,7,Peter Harlin '12,Oklahoma City University,48
A,8,Sam Webb '14,Oklahoma State University,56
A,9,Harrison Wicks '12,University of North Texas,58
A,10,Mitchell Selby '15,Loyola University of New Orleans,72
