Division,Placement,Skipper,Team,Total Score
B,1,Connor Trepton '15,University of Wisconsin,24
B,2,Ryan Seago '14,University of Michigan,27
B,3,Adelheid Rittmeyer '13,University of Illinois - Chicago,39
B,4,Ryan Grosch '14,University of Minnesota,42
B,5,Bridget Murphy '15,University of Wisconsin,47
B,6,Kirstin Wilson '12,University of Minnesota,62
B,7,Ellen Dubois '14,University of Michigan,74
B,8,Emily Golden '13,University of Notre Dame,81
B,9,Aras Karaitis '12,Western Michigan University,82
B,10,George Halsted '07,Purdue University,90
B,11,Evan Williams '11,Purdue University,113
B,12,Brendan Walsh '11,University of Wisconsin,121
B,13,Marvin Gomez '12,Robert Morris University Illinois,127
B,14,Colton Radenbaugh '15,Michigan State University,128
B,15,Jesse Magana '13,Indiana University,147
