Division,Placement,Skipper,Team,Total Score
B,1,Hans Henken '15,Stanford University,6
B,2,Michael Dahl '15,Stanford University,11
B,3,none,University of California at Santa Cruz,21
B,4,Max Kohrman '15,Stanford University,26
B,5,Lindsay Grove '13,Santa Clara University,30
B,6,Peter Bailey '15,University of California at Los Angeles,32
B,7,Erik Samuels '13,University of Southern California,33
B,8,Aubrey Toole '12,University of California at Berkeley,38
B,9,Andrew Lamb '14,California Maritime Academy,41
B,10,Alex Verdoia '15,University of California at Santa Cruz,49
B,11,Charles Shane '13,California State University Monterey Bay,58
B,12,Karisa Chapa '14,University of California at Davis,70
B,13,John Ortel '15,Stanford University,73
B,14,Christopher Keefe '14,University of California at San Diego,77
B,15,none,University of California at Davis,80
B,16,Shaun Prestridge '13,Cal Poly University S.L.O.,83
B,17,none,University of California at Davis,86
B,18,none,Cal Poly University S.L.O.,87
B,19,none,California Maritime Academy,100
