Division,Placement,Skipper,Team,Total Score
A,1,Adam Pokras '14,University of Hawaii,29
A,2,Gregory Dair '14,California State University Channel Islands,41
A,3,Craig Schifferns '12,University of Hawaii,43
A,4,Madeline Kennedy '14,University of Hawaii,61
A,5,Kelsey Rupp '12,University of Southern California,63
A,6,Tate Wester '13,University of Hawaii,88
A,7,William Edwards '12,University of California at Los Angeles,105
A,8,Tommy Pastalka '13,University of California at Santa Cruz,109
A,9,William Larsen '13,University of California at Irvine,114
A,10,Ian Reeves '12,Western Washington University,115
A,11,Ashley Vincent '12,Western Washington University,136
A,12,Matthew Nguyen '12,University of California at San Diego,137
A,13,Masatomo Suzuki '?? *,Hosei University,142
