Division,Placement,Skipper,Team,Total Score
A,1,Dan Nickerson '15,Tufts University,35
A,2,Andrew Bates '15,U. S. Merchant Marine Academy,36
A,3,Katherine Gullick '12,Massachusetts Institute of Technology,37
A,4,Ian Hollerbach '14,Roger Williams University,43
A,5,Elizabeth Glivinski '14,Boston University,47
A,6,Becker Awqatty '14,Northeastern University,58
A,7,Johannes Raatz '15,Amherst College,62
A,8,Kelly McGlynn '15,Brown University,64
A,9,Sean McLaughlin '15,Massachusetts Maritime Academy,75
A,10,Tyler Durant '14,Bentley University,82
A,11,Jared Dunn '13,Brandeis University,83
A,12,Philip Gordon '12,University of Oregon,84
A,13,Mary Clawson '15,Salve Regina University,101
A,14,Molly Haley '13,Wesleyan University,113
A,15,Brendan Griffiths '14,Mitchell College,115
A,16,none,University of Rhode Island,118
A,17,Elizabeth Morgan '13,Wellesley College,123
A,18,none,University of Massachusetts at Boston,129
A,19,Michael Hoffman '12,Johnson and Wales University,130
A,20,Lyndsay Stockwell '14,University of Connecticut,148
