Division,Placement,Skipper,Team,Total Score
A,1,Ian Reeves '12,Western Washington University,29
A,2,David Berry '16,University of Victoria,30
A,3,Robert Berry '13,University of Victoria,42
A,4,Evan Rankin '12,University of Victoria,49
A,5,Mike Knape '12,University of Puget Sound,57
A,6,Ashley Vincent '12,Western Washington University,63
A,7,Elisha Allen '13,University of British Columbia,73
A,8,Jake Antles '13,University of Washington,78
A,9,Johan Jorna '14,Portland State University,86
A,10,Mitchell Mclean '12,Portland State University,109
