Division,Placement,Skipper,Team,Total Score
B,1,Philip Krause '13,Tulane University,14
B,2,Masie Comen '15,University of Texas,21
B,3,none,University of Oklahoma,32
B,4,Mohamed Alhanaei '13,Oklahoma State University,34
B,5,Robert Long '12,Texas A&M University,37
B,6,Jessica Malone '12,Texas A&M University at Galveston,38
B,7,Jason Blakeburn '12,Oklahoma City University,39
B,8,none,University of North Texas,56
B,9,Sarah Summers '13,University of Central Oklahoma,61
B,10,Oliver Marston '15,Loyola University of New Orleans,69
