Division,Placement,Skipper,Team,Total Score
B,1,Deirdre Lambert '15,Dartmouth College,25
B,2,Sky Adams '14,Brown University,64
B,3,Kimberly Kaull '13,University of Vermont,72
B,4,Grace Lucas '14,College of Charleston,77
B,5,Elizabeth Whipple '12,Connecticut College,82
B,6,Morgan Kiss '15,Yale University,93
B,7,Rachael Silverstein '11,University of South Florida,96
B,8,Annie Schmidt '14,Roger Williams University,99
B,9,Lizzy Hamilton '15,Bowdoin College,101
B,10,Chanel Miller '14,University of Rhode Island,112
B,11,Eliza Richartz '13,Stanford University,122
B,12,Marissa Lihan '14,U. S. Naval Academy,130
B,13,Mariel Marchand '13,Tufts University,136
B,14,Solvig Sayre '14,Eckerd College,140
B,15,Liana Folger '15,Hobart and William Smith Colleges,141
B,16,Carolyn Naughton '14,Boston College,150
B,17,Alex Hitchcock '15,George Washington University,196
