Division,Placement,Skipper,Team,Total Score
A,1,Bradley Abbott '13,University of Vermont,43
A,2,Tevis Nichols '12,Massachusetts Institute of Technology,45
A,3,none,Bowdoin College,45
A,4,Jessica Claflin '13,Brown University,51
A,5,Cole Rice '15,Roger Williams University,67
A,6,Christopher Remeika '12,Boston College,79
A,7,Molly Haley '13,Wesleyan University,80
A,8,John Fonte '12,Brandeis University,108
A,9,Carolyn Marsh '13,Northeastern University,116
A,10,Max Fleischfresser '14,Maine Maritime Academy,121
A,11,none,Connecticut College,129
A,12,Priscilla Stoll '15,Massachusetts Maritime Academy,142
A,13,Michael Hoffman '12,Johnson and Wales University,157
