Division,Placement,Skipper,Team,Total Score
B,1,Bo McClatchy '13,Dartmouth College,64
B,2,Colin Smith '13,Brown University,69
B,3,Ryan Mullins '13,Boston College,71
B,4,David Alfonso '14,Massachusetts Institute of Technology,75
B,5,Andrew Tamblyn '13,Roger Williams University,84
B,6,Andrew Meleny '13 *,Tufts University,90
B,7,Katherine Doble '13,Bowdoin College,107
B,8,Sam Millham '13,Harvard University,108
B,9,Timothy Clark '13,Connecticut College,113
B,10,Joseph Ballow '13,Boston University,118
B,11,Michael Sturges '13,University of Vermont,130
B,12,Connor Bair-Cucchiaro '15,Bates College,140
B,13,Thomas Chronert '13,U. S. Coast Guard Academy,165
B,14,Tanya Miller '13,University of New Hampshire,183
B,15,Christopher Wands '13,Salve Regina University,205
B,16,James Doller '13 *,Maine Maritime Academy,212
B,17,Zachary Foreman '13,Yale University,232
