Division,Placement,Skipper,Team,Total Score
B,1,Elizabeth Barry '11,Brown University,52
B,2,Elizabeth Powers '10 *,Harvard University,62
B,3,Sara Morgan Watters '10 *,St. Mary's College of Maryland,62
B,4,Claire Dennis '13,Yale University,65
B,5,Stephanie Hudson '13,Boston College,72
B,6,Morgan Wilson '11,Old Dominion University,83
B,7,Corey Hall '12,College of Charleston,84
B,8,Caroline Patten '11,Hobart and William Smith Colleges,98
B,9,Elizabeth Whipple '12,Connecticut College,98
B,10,Abby Featherstone '13,University of South Florida,100
B,11,Alexandra Arntsen '12,University of Vermont,106
B,12,Lauren Burke '12,Georgetown University,113
B,13,Katii Gullick '12,Massachusetts Institute of Technology,114
B,14,Charlotte Dorris '11,Eckerd College,118
B,15,Chandler Salisbury '13,Dartmouth College,120
B,16,Margaret Rew '11,Tufts University,140
B,17,Katherine McNeil '12,Bowdoin College,141
B,18,Eliza Richartz '13,Stanford University,147
B,19,Bethany Leonard '11,University of Rhode Island,160
B,20,Brendan Cook '16,Boston University,167
