Division,Placement,Skipper,Team,Total Score
B,1,Kenneth Layton '10 *,University of Vermont,14
B,2,Jessica Claflin '13,Brown University,14
B,3,Atlantic Brugman '13,Connecticut College,19
B,4,Chris Lajek '?? *,U. S. Coast Guard Academy,25
B,5,John Giuliano '11,University of Connecticut,27
B,6,Christopher Wands '13,Salve Regina University,37
B,7,Marisa Woods '11,Providence College,39
B,8,Lucas Campbell '13,Maine Maritime Academy,51
B,9,Thomas Pluchino '18,Johnson and Wales University,54
B,10,Nick Belsito '13,Amherst College,57
B,11,Tommy Holmberg '13,Bates College,70
B,12,DJ Pothier '11 *,Mitchell College,78
