Division,Placement,Skipper,Team,Total Score
B,1,Tyler Kennedy '12,Ocean County College,23
B,2,Jorge Flethes '10 *,U. S. Naval Academy,31
B,3,Mary Gamber '11,Princeton University,36
B,4,Andrew Rybczynski '12,University of Maryland,58
B,5,Trevor Barnett '12,Loyola University Maryland,77
B,6,Jennifer Mislinski '11,Drexel University,86
B,7,Christina Johns '13,University of Pennsylvania,89
B,8,Genevieve Smith '10 *,Washington College,111
B,9,Ben Dolcimascolo '11,Monmouth University,117
B,10,Victoria Miller '13,Christopher Newport University,120
B,11,Erin Maines '17,Virginia Tech,125
B,12,Andrew Swanson '13,University of Maryland/Baltimore County,126
B,13,Bryan Whittington '13,University of Delaware,145
