Division,Placement,Skipper,Team,Total Score
B,1,Bradley Sainsbury '10 *,University of Washington,9
B,2,Erika Vranizan '12,Western Washington University,23
B,3,Bryan Rust '11,Western Washington University,26
B,4,Tate Wester '13,Portland State University,31
B,5,Molly Utter '14,University of Washington,32
B,6,Jeffrey Helbling '12,Portland State University,43
B,7,Mariah Vane '13,University of Washington,62
B,8,Matt Marquardt '11,Western Washington University,70
B,9,Andrew Balter '12,University of Oregon,77
B,10,David Eva '12,University of Puget Sound,79
B,11,Ashley Vincent '12,Western Washington University,79
B,12,Sarah Loeppky '14,University of Victoria,83
B,13,Aaron Scull '12,University of Washington,84
B,14,Evan Carmean '11,Lewis and Clark College,86
B,15,Peter McGrath '13,Western Washington University,91
B,16,Julia Purcel '10 *,Portland State University,97
B,17,Jeremy Perry '10 *,Western Washington University,112
B,18,Johan Jorna '14,Portland State University,114
B,19,Luisa Kennefick '13,University of Puget Sound,140
B,20,none,Oregon State University,147
