Division,Placement,Skipper,Team,Total Score
B,1,Gordon Lamphere '12,St. Mary's College of Maryland,36
B,2,Daniel Eichler '13,Georgetown University,38
B,3,Merrin Overbeck '18,American University,53
B,4,Dillon Paiva '13,Old Dominion University,76
B,5,none,U. S. Naval Academy,81
B,6,Tyler Milne '12,University of Virginia,86
B,7,Meredith Carroll '11,George Washington University,88
B,8,Shane Horsford '11,Hampton University,97
B,9,Evan Siepert '13,U. S. Merchant Marine Academy,99
B,10,Jessica Thal '12,Christopher Newport University,120
B,11,Andrew Rybczynski '12,University of Maryland,131
B,12,Emily Meehan '17,William and Mary,153
B,13,Gavin Schlissel '13,Princeton University,172
B,14,Pavlos Papadopoulos '10 *,St. John's College,174
B,15,Corey Reichenbach '11,Salisbury University,184
B,16,Edward Barth '12,Virginia Tech,197
B,17,Sean Orzolek '14,Drexel University,203
