Division,Placement,Skipper,Team,Total Score
A,1,Cameron Hall '13,College of Charleston,31
A,2,Tyler Kennedy '12,Ocean County College,59
A,3,Andrew Jones '11,University of South Florida,67
A,4,Clinton Hodges '10 *,Georgia Institute of Technology,70
A,5,Harrison Cabiness '12,Clemson University,76
A,6,Jeff Hahl '12,Eckerd College,81
A,7,Chris Kennedy '11,University of Virginia,90
A,8,Brandon Johnson '10 *,University of North Carolina at Wilmington,99
A,9,Sean Murphy '13,Webb Institute,143
A,10,Jonathan Conway '12,William and Mary,148
A,11,Matthew Wilson '11,University of Florida,149
A,12,Shane Horsford '11,Hampton University,155
A,13,Maxwell Plarr '11,Christopher Newport University,166
A,14,Paul Scruggs '12,University of Tennessee,172
A,15,Steven Johnston '11,Florida Gulf Coast University,175
