Division,Placement,Skipper,Team,Total Score
A,1,Thomas Barrows '10 *,Yale University,55
A,2,Fred Strammer '11,Brown University,65
A,3,Cy Thompson '11,Roger Williams University,77
A,4,Luke Lawrence '13,Roger Williams University,98
A,5,Andrew Criezis '10 *,Tufts University,145
A,6,Tommy Fink '13,Brown University,158
A,7,Philip Crain '13,Massachusetts Institute of Technology,176
A,8,Colin Smith '13,Brown University,186
A,9,Ryan Pesch '12,Boston University,189
A,10,Ian Sutherland '12,Providence College,206
A,11,Solomon Tarlin '17,Boston University,236
A,12,Brendan Heussler '12,Connecticut College,241
A,13,Albert Nichols '13,Tufts University,250
A,14,Bo McClatchy '13,Dartmouth College,254
A,15,William Hutchings '13,Tufts University,255
A,16,James Altreuter '11,Tufts University,269
A,17,David Alfonso '14,Massachusetts Institute of Technology,273
A,18,Charlie Knape '10 *,Dartmouth College,284
A,19,Robert Keller '11,Salve Regina University,309
A,20,Ian Donahue '12,Boston College,340
A,21,Ryan Powell '17,Roger Williams University,346
A,22,Timothy Scanlon '12,Dartmouth College,405
