Division,Placement,Skipper,Team,Total Score
B,1,Sam Padnos '11,Hobart and William Smith Colleges,64
B,2,Devin Laviano '13,U. S. Naval Academy,79
B,3,James Allsopp '11,U. S. Naval Academy,84
B,4,Wick Dudley '12,St. Mary's College of Maryland,98
B,5,Wilson Stout '10 *,Old Dominion University,114
B,6,Daniel Eichler '13,Georgetown University,118
B,7,Zach Runci '13,Old Dominion University,120
B,8,George Prieto '13,U. S. Naval Academy,123
B,9,Andrew Mason '12,Georgetown University,128
B,10,Timothy Zacher '13,Hobart and William Smith Colleges,159
B,11,Gordon Lamphere '12,St. Mary's College of Maryland,160
B,12,Evan Siepert '13,U. S. Merchant Marine Academy,201
B,13,Christina Johns '13,University of Pennsylvania,211
B,14,Atley Sanders '14,SUNY Maritime College,215
B,15,John O'Riordan '12,Fordham University,220
B,16,Rudy Normann '13,SUNY Maritime College,231
B,17,Samuel Bedinger '13,Washington College,277
