Division,Placement,Skipper,Team,Total Score
B,1,Christopher Gill '12,Brown University,13
B,2,Leigh Casadaban '10 *,Massachusetts Institute of Technology,13
B,3,Ian Witt '12,McGill University,18
B,4,Rebecca Rothman '13,University of New Hampshire,20
B,5,Daniel Goldman '13,Roger Williams University,22
B,6,Kyle Robbins '13,Maine Maritime Academy,26
B,7,Henry Cutter '10 *,University of Connecticut,43
B,8,Claire Miller '12,U. S. Coast Guard Academy,45
B,9,Esther Brandon '12,Brandeis University,50
B,10,Sara Abad '11,Northeastern University,50
B,11,Michael Maggio '12,Providence College,55
B,12,Kaylee Lawcock '11,Tufts University,61
B,13,Alex Dion '15,Amherst College,64
B,14,Lukas Ruiz '12,Dartmouth College,65
B,15,Hannah Gross '13,Wellesley College,66
B,16,Carolyn Kooi '12,Middlebury College,69
