Division,Placement,Skipper,Team,Total Score
A,1,Eliza Richartz '13,Stanford University,15
A,2,Ashley Simpson '09 *,University of California at Irvine,17
A,3,Hannah Tuson-Turner '11,University of Hawaii,18
A,4,Kelsey Rupp '12,University of Southern California,30
A,5,Keely Scates '12,University of California at Santa Barbara,37
A,6,none,University of California at San Diego,39
A,7,Aubrey Toole '12,University of California at Berkeley,43
A,8,Cara Kuhlman '11,University of Oregon,58
A,9,Ashley Eberhard '11,California State University Monterey Bay,60
A,10,Alyssa Aoki '12,Chapman University,68
