Division,Placement,Skipper,Team,Total Score
A,1,Oliver Riihiluoma '12,Stanford University,25
A,2,Matthew Van Rensselaer '13,California Maritime Academy,37
A,3,Logan Swartz '11,University of California at Santa Barbara,45
A,4,John Heineken '10 *,University of California at Santa Barbara,56
A,5,Steve Johnsen '15,University of Washington,71
A,6,Benjamin Leibowitz '13 *,University of Southern California,78
A,7,Bryan Rust '11,Western Washington University,87
A,8,Andrew Morton '11,University of California at Los Angeles,92
A,9,Pablo Massana '?? *,University of California at Berkeley,116
A,10,Eric Dita '10 *,University of California at Los Angeles,132
A,11,Cara Kuhlman '11,University of Oregon,141
A,12,Molly Utter '14,University of Washington,141
A,13,Connor Bescos '11,University of California at Santa Cruz,157
A,14,Alexander Reed '11 *,University of Oregon,157
A,15,Olena O '?? *,University of San Diego,169
A,16,Samuel Chadwick '11 *,University of California at Davis,195
A,17,Richard Fuller '10 *,University of California at Los Angeles,200
A,18,Gwendolyn Reid '11,University of California at Berkeley,202
A,19,Jonathan Dilworth '11,Cal Poly University S.L.O.,217
A,20,Grant Laten '10 *,Chapman University,230
A,21,none,California State University Northridge,250
