Division,Placement,Skipper,Team,Total Score
A,1,Patrick Kana '12,Hobart and William Smith Colleges,43
A,2,Justin Coplan '?? *,Rochester Institute of Technology,44
A,3,Philip Alley '12,Cornell University,52
A,4,Grant Goldberg '16,Queen's University,66
A,5,Scott Layton '11,Colgate University,72
A,6,Tyler Steel '13,SUNY Maritime College,84
A,7,Raphael Cattan '15,Columbia University,96
A,8,Geoff Williams '11,University of Rochester,98
A,9,Cara Halm '16,U. S. Merchant Marine Academy,108
A,10,Nathan Fast '14,Webb Institute,110
A,11,Erik Olsen '10 *,U. S. Military Academy,138
A,12,Holden Muehleisen '10 *,Ocean County College,142
A,13,Alexander Mattern '10 *,Rensselaer Polytechnic Institute,154
A,14,Aaron Chapin '11,Drexel University,159
