Division,Placement,Skipper,Team,Total Score
B,1,Sam Padnos '11,Hobart and William Smith Colleges,33
B,2,Nathan Swift '11,Colgate University,56
B,3,Kevin Reilly '11,U. S. Merchant Marine Academy,61
B,4,Blair Davis '10,Cornell University,62
B,5,Brendan Hannon '11,Columbia University,67
B,6,Schuyler Needham '12,Webb Institute,84
B,7,Peter Soosalu '12,Queen's University,89
B,8,Derek Douglas '13,Ocean County College,108
B,9,Roy Ingham '13,Rochester Institute of Technology,108
B,10,Rudy Normann '13,SUNY Maritime College,111
B,11,Alexander Lovo '11,U. S. Military Academy,122
B,12,Nicholas Troche '11,University of Rochester,125
B,13,Kevin Petrikas '13,Rensselaer Polytechnic Institute,166
B,14,Jason Sinclair '13,Drexel University,176
