Division,Placement,Skipper,Team,Total Score
A,1,Adrian Herr '11,Wellesley College,22
A,2,Jeff Goodrich '12,Bowdoin College,24
A,3,Tim Mason '10 *,University of Connecticut,27
A,4,Michael Levy '12 *,Trinity College,29
A,5,Jacob Tronaas '12,U. S. Coast Guard Academy,32
A,6,Becker Awqatty '14,Northeastern University,33
A,7,Jacob Tower '11,Brown University,44
A,8,Ryan McClafferty '12,Dartmouth College,46
A,9,Neil Forrester '12,Massachusetts Institute of Technology,57
A,10,Stephanie Clement '12,McGill University,57
A,11,John Fonte '12,Brandeis University,59
A,12,Nick Belsito '13,Amherst College,64
A,13,Elizabeth Lynch '12,Tufts University,74
A,14,Michael Pope '13,University of New Hampshire,81
A,15,Eric Von Hohenleiten '13,Maine Maritime Academy,84
A,16,Julia Silva '19,Middlebury College,89
A,17,Tom McKenzie '13,Salve Regina University,96
