Division,Placement,Skipper,Team,Total Score
B,1,Scott Furnary '11,Georgetown University,89
B,2,Coleman Bowen '11,University of Vermont,114
B,3,Andrew Criezis '10 *,Tufts University,130
B,4,Taylor Canfield '11,Boston College,138
B,5,Allison Blecher '10 *,College of Charleston,138
B,6,Mathew Renik '19,Boston University,145
B,7,Tommy Fink '13,Brown University,156
B,8,Josh Saltmarsh '11,Roger Williams University,161
B,9,Alex Baittinger '10 *,University of Rhode Island,177
B,10,Eamon Glackin '12,Massachusetts Institute of Technology,186
B,11,Peter Miller '13,Connecticut College,188
B,12,Clark Hayes '11,U. S. Naval Academy,189
B,13,Jonathan Duffett '11,U. S. Coast Guard Academy,192
B,14,Patrick Clancy '10,Salve Regina University,199
B,15,Justin Doane '12,Stanford University,200
B,16,Frederick Whitman '11,St. Mary's College of Maryland,201
B,17,Andrew Kurzrok '11,Yale University,236
B,18,Colin Santangelo '11,Harvard University,241
