Division,Placement,Skipper,Team,Total Score
B,1,Michael Hession '10 *,Yale University,26
B,2,Brennen Drysdale '11,University of Rhode Island,30
B,3,Henry Blanchette '13,Tufts University,36
B,4,Kyle Carney '13,Salve Regina University,54
B,5,Matthew Paige '13,Roger Williams University,63
B,6,Hunter Mumma '12,University of Vermont,68
B,7,Madeleine Harvey '12,Brown University,73
B,8,Neal Drake '12,University of New Hampshire,74
B,9,Ellen Kintz '13,U. S. Coast Guard Academy,85
B,10,Joseph Dillier '12,U. S. Coast Guard Academy,103
B,11,Eleanor Leonard '13,University of Connecticut,124
B,12,Daniel Kohanna '12,Northeastern University,125
B,13,none,Wesleyan University,140
B,14,none,Providence College,165
