Division,Placement,Skipper,Team,Total Score
B,1,Matt Sterett '10 *,Connecticut College,5
B,2,Kyle Carney '13,Salve Regina University,12
B,3,Alex Kavanaugh '11,University of Rhode Island,13
B,4,Jacob Tower '11,Brown University,16
B,5,John Evans '12,Tufts University,16
B,6,Nathan Stevens '11,Yale University,24
B,7,Zachary Foreman '13,Yale University,31
B,8,Colden Johanson '10 *,Providence College,35
B,9,Alexander Crowell '10 *,Williams College,36
B,10,Eleanor Leonard '13,University of Connecticut,37
B,11,DJ Pothier '11 *,Mitchell College,41
B,12,Gabriel Elder '11,Wesleyan University,46
