Division,Placement,Skipper,Team,Total Score
B,1,Alec Anderson '13,Roger Williams University,51
B,2,Ryan Hughes '13,University of Rhode Island,56
B,3,Sean Andrew '11,University of Connecticut,65
B,4,Conor Lodge '14,Northeastern University,66
B,5,Nicolas Russo-Larsson '12,Tufts University,67
B,6,Jamie Curran '11,Massachusetts Institute of Technology,71
B,7,Benjamin Bier '10 *,Dartmouth College,72
B,8,Avery Brooks '10 *,Boston College,75
B,9,Benjamin Bainbridge '12,Connecticut College,99
B,10,Ben Weidmann '13,University of New Hampshire,103
B,11,Tom Charpentier '10 *,Bowdoin College,103
B,12,Andrew Kurzrok '11,Yale University,105
B,13,Daniel Perkins '11,Boston University,108
B,14,Ryan Byrne '13,Harvard University,111
B,15,Matthew Schon '11,Salve Regina University,123
B,16,Nikolas Osvalds '11,Brown University,129
B,17,Thomas Chronert '13,U. S. Coast Guard Academy,134
B,18,Marisa Woods '11,Providence College,137
B,19,Adrian Herr '11,Wellesley College,139
B,20,Stephanie Dowling '12,Amherst College,145
B,21,Meghan Breslin-Jewer '11,Brandeis University,171
B,22,Benjamin Nichols '12,Maine Maritime Academy,178
B,23,Terry Clarke '13,Massachusetts Maritime Academy,191
B,24,Eli Fox-Epstein '11,Wesleyan University,217
B,25,Marine Jaspers '11,McGill University,219
B,26,Phong Quong '10 *,University of Massachusetts at Boston,222
