Division,Placement,Skipper,Team,Total Score
A,1,Mitchell Hall '10 *,University of South Florida,59
A,2,Cy Thompson '11,Roger Williams University,67
A,3,Joseph Morris '12,Yale University,68
A,4,Torey Pellegrini '10 *,Salve Regina University,72
A,5,Sam Williams '12,Dartmouth College,78
A,6,Joshua Leighton '10 *,Massachusetts Institute of Technology,79
A,7,Rian Bareuther '13,U. S. Coast Guard Academy,83
A,8,Massimo Soriano '12,Tufts University,86
A,9,Alan Palmer '11,Harvard University,94
A,10,Alex Baittinger '10 *,University of Rhode Island,97
A,11,Charlotte Lipschitz '10 *,Brown University,98
A,12,Mathew Renik '19,Boston University,113
A,13,Quentin Chafee '11,University of Vermont,117
A,14,John Wright '10 *,University of Florida,126
A,15,Alex Takata '12,Bowdoin College,136
A,16,Wells Bacon '11,Connecticut College,137
A,17,Halsey Richartz '11,University of Pennsylvania,138
A,18,Emily Maxwell '11,Boston College,150
A,19,Gregg Griffin '11,University of New Hampshire,176
A,20,Christopher Poole '13,Maine Maritime Academy,182
A,21,Alden Sonnenfeldt '13,Cornell University,184
A,22,Charlie DiPrima '10 *,Rensselaer Polytechnic Institute,188
A,23,Christopher Simeone '10 *,University of Connecticut,213
A,24,Eleanor Elbert '12,Princeton University,232
