Division,Placement,Skipper,Team,Total Score
A,1,Jackson Benvenutti '11,College of Charleston,19
A,2,David Hernandez '12,University of Miami,35
A,3,Mitchell Hall '10 *,University of South Florida,41
A,4,John Wright '10 *,University of Florida,50
A,5,Michael Whelden '11 *,Eckerd College,58
A,6,Andrew King '11,Vanderbilt University,75
A,7,Harrison Cabiness '12,Clemson University,88
A,8,Adam Harris '12,Florida Institute of Technology,88
A,9,Clinton Hodges '10 *,Georgia Institute of Technology,90
A,10,Brandon Johnson '10 *,University of North Carolina at Wilmington,91
A,11,Emily Nys '13,Rollins College,92
