Division,Placement,Skipper,Team,Total Score
B,1,Patrick Clancy '10,Salve Regina University,51
B,2,Massimo Soriano '12,Tufts University,70
B,3,Edward Glackin '11,Dartmouth College,78
B,4,Josh Saltmarsh '11,Roger Williams University,79
B,5,Coleman Bowen '11,University of Vermont,94
B,6,Adrian Law '17,Boston University,99
B,7,Stephen Hansel '11,University of Rhode Island,101
B,8,Ryan Mullins '13,Boston College,101
B,9,Philip Crain '13,Massachusetts Institute of Technology,104
B,10,Sean Badger '10 *,University of New Hampshire,121
B,11,Ian Oviatt '10 *,U. S. Coast Guard Academy,121
B,12,Sean Andrew '11,University of Connecticut,123
B,13,Claire Dennis '13,Yale University,125
B,14,Colin Santangelo '11,Harvard University,127
B,15,Ryan White '11,Northeastern University,128
B,16,D.J. Hatch '11,Bowdoin College,143
B,17,Lucas Campbell '13,Maine Maritime Academy,174
