Division,Placement,Skipper,Team,Total Score
B,1,Harrison Hatton '13,Stanford University,20
B,2,Matt Foster '11,University of California at Santa Barbara,40
B,3,Bradley Sainsbury '10 *,University of Washington,49
B,4,Danielle Farrar '13,University of California at Berkeley,71
B,5,Alexander Kraebel '11,University of Southern California,76
B,6,Shea Artis '10 *,University of California at Santa Barbara,79
B,7,David Santori '10 *,California Maritime Academy,80
B,8,Kenton Stutz '11,University of California at Berkeley,126
B,9,Andrew Segal '12,University of California at Los Angeles,129
B,10,Danny Wudka '10 *,University of California at Los Angeles,133
B,11,Michael Radziejowski '13,University of California at Santa Cruz,136
B,12,Edward Rippe '11,Western Washington University,137
B,13,Arthur Long '10 *,University of Oregon,138
B,14,Eric A '?? *,University of San Diego,159
B,15,Erin Riley '13,University of California at Los Angeles,163
B,16,Taisuke Kamoshita '11,University of Oregon,170
B,17,Anthony Crans '11,University of California at Davis,181
B,18,Aaron Scull '12,University of Washington,216
B,19,none,California State University Northridge,222
B,20,Elizabeth Nihill '11,Chapman University,241
B,21,JJ Fink '?? *,Cal Poly University S.L.O.,256
