Division,Placement,Skipper,Team,Total Score
B,1,Elizabeth Barry '11,Brown University,31
B,2,Katrina Williams '10 *,Old Dominion University,35
B,3,Chandler Salisbury '13,Dartmouth College,42
B,4,Ainsley Thomson '13,St. Mary's College of Maryland,58
B,5,Sara Burke '11,U. S. Naval Academy,61
B,6,Lauren Turner '13,Cornell University,66
B,7,Rebecca Jackson '10 *,Yale University,75
B,8,Catherine Pelo '13,Hobart and William Smith Colleges,84
B,9,Amanda Anastasia '13,Washington College,97
B,10,Sarah Kelley '12,Hamilton College,124
B,11,Gabrielle Heine '12 *,McGill University,131
B,12,Elizabeth Demeusy '12,Penn State University,135
