Division,Placement,Skipper,Team,Total Score
A,1,Anne Haeger '12,Boston College,36
A,2,Sarah Lihan '10 *,Yale University,40
A,3,Emily Billing '13,Yale University,60
A,4,Claire Dennis '13,Yale University,69
A,5,Elizabeth Barry '11,Brown University,77
A,6,Maggie Shea '11,Connecticut College,89
A,7,Krysta Rohde '11,U. S. Coast Guard Academy,96
A,8,Catherine Swanson '11,Tufts University,105
A,9,Ren̩e Gagn̩ '12,Tufts University,124
A,10,Amy Hawkins '12,University of Rhode Island,129
A,11,Rebecca Jackson '10 *,Yale University,137
A,12,Jessica Claflin '13,Brown University,137
A,13,Ann Sager '13 *,University of New Hampshire,183
A,14,Kimberly Adelberger '11,University of New Hampshire,188
