Division,Placement,Skipper,Team,Total Score
B,1,Ryan Sullivan '12,University of California at Santa Barbara,40
B,2,Sean Kelly '12,California Maritime Academy,51
B,3,Zachary Hester '10,University of Hawaii,56
B,4,Kelsey Rupp '12,University of Southern California,77
B,5,Brian Hoover '12,University of California at Irvine,80
B,6,Justin Doane '12,Stanford University,82
B,7,Hannah Darrin '11,University of Washington,99
B,8,Katherine Lund '13,Stanford University,111
B,9,Aaron Krugman '10 *,Chapman University,119
B,10,Oscar Jasklowski '11,University of California at Los Angeles,122
B,11,Andrew Cowley '12,University of California at Santa Cruz,123
B,12,Cody Shevitz '12,University of California at Berkeley,143
B,13,Danny Levy '11,University of Florida,157
B,14,Andrew Nelson '10 *,Western Washington University,165
B,15,Jennifer Lyons '12,University of California at San Diego,172
B,16,Philip Gordon '12,University of Oregon,173
B,17,Erik Lund '14,Cal Poly University S.L.O.,179
B,18,Lauren Amery '12,University of California at Berkeley,199
B,19,Zachary Haney '11,California State University Monterey Bay,202
B,20,Christopher Hagerman '11,University of California at Davis,241
B,21,Cody Odou '17,Oregon State University,246
B,22,Augustus Hynes Hoffmann '13,Lewis and Clark College,255
