Division,Placement,Skipper,Team,Total Score
A,1,Matthew Graham '13,University of Michigan,15
A,2,Christine Porter '11,University of Wisconsin,21
A,3,Alex Lubben '13,Northwestern University,36
A,4,Adelheid Rittmeyer '13 *,University of Illinois,43
A,5,Phillip Morley '13,University of Wisconsin,56
A,6,Tim O'Brien '10 *,University of Notre Dame,58
A,7,Thomas McRitchie '10 *,Bowling Green State University,59
A,8,Amanda Leigh Snyder '10,Northwestern University,63
A,9,Alex Bogatko '10 *,University of Michigan,70
A,10,Luke Hiller '10 *,University of Chicago,79
A,11,Greg Adams '12,University of Wisconsin Milwaukee,81
A,12,David Keys '11,Miami University,91
A,13,Michael Hamel '11,University of Michigan,91
A,14,Mike Stoodley '12,Northern Michigan University,106
A,15,Patrick Farrell '13,Marquette University,108
A,16,Peter Rocco '13,Michigan State University,112
A,17,Haley Johnson '14,University of Illinois,124
