Division,Placement,Skipper,Team,Total Score
A,1,Taylor Canfield '11,Boston College,26
A,2,Thomas Hale '10 *,St. Mary's College of Maryland,26
A,3,Jason Carminati '12,U. S. Naval Academy,39
A,4,Fred Strammer '11,Brown University,43
A,5,Jackson Benvenutti '11,College of Charleston,46
A,6,Brian Hoover '12,University of California at Irvine,53
A,7,Ryan Lashaway '?? *,University of Toledo,60
A,8,Hannah Darrin '11,University of Washington,81
A,9,Christine Porter '11,University of Wisconsin,86
A,10,Sarah Tan '11,University of South Alabama,88
