Division,Placement,Skipper,Team,Total Score
B,1,Bradley Sainsbury '10 *,University of Washington,13
B,2,Tate Wester '13,Portland State University,42
B,3,Andrew Nelson '10 *,Western Washington University,45
B,4,Erika Vranizan '12,Western Washington University,47
B,5,Philip Gordon '12,University of Oregon,48
B,6,Alyce Flanagan '13,University of Washington,54
B,7,Julia Purcel '10 *,Portland State University,59
B,8,Marissa Paulling '11,University of Oregon,68
B,9,Andrew Balter '12,University of Oregon,80
B,10,Peter McGrath '13,Western Washington University,80
B,11,Will Wilder '10 *,ICSA-BUSA Participants,90
B,12,Nicholas Genovese '13,Oregon State University,93
B,13,Aaron Scull '12,University of Washington,94
B,14,Evan Rankin '12,University of Victoria,105
B,15,Taylor Parrish '12,University of Oregon,110
B,16,John Elam '11,University of Puget Sound,113
B,17,Jeremy Perry '10 *,Western Washington University,119
B,18,Johan Jorna '14,Portland State University,127
B,19,Annin Ramsing '13,University of Puget Sound,135
