Division,Placement,Skipper,Team,Total Score
A,1,Tyler Sinks '11,Boston College,65
A,2,Thomas Barrows '10 *,Yale University,75
A,3,Juan Maegli '13,College of Charleston,82
A,4,Jeremy Wilmot '10 *,St. Mary's College of Maryland,103
A,5,Alan Palmer '11,Harvard University,108
A,6,Jeff Knowles '10 *,Brown University,111
A,7,Solomon Tarlin '17,Boston University,120
A,8,Martin Sterling '10 *,U. S. Naval Academy,122
A,9,Jonathan Pope '17,Roger Williams University,124
A,10,Sam Williams '12,Dartmouth College,128
A,11,John Sampson '10 *,Hobart and William Smith Colleges,136
A,12,Peter Miller '13,Connecticut College,153
A,13,Ben Quatromoni '10 *,University of Rhode Island,158
A,14,Tomas Hornos '10 *,Tufts University,160
A,15,Carl Shorett '10 *,Fordham University,179
A,16,Zack Kelchner '12 *,Old Dominion University,188
A,17,Peter Stemler '10 *,Stanford University,190
A,18,Joshua Leighton '10 *,Massachusetts Institute of Technology,192
