Division,Placement,Skipper,Team,Total Score
A,1,John Hanna '19,Texas A&M University at Galveston,7
A,2,Alexander Thompson '18,Texas A&M University at Galveston,16
A,3,Julian Martin '20,Texas A&M University,25
A,4,none,Oklahoma State University,32
A,5,Catherine Bristow '17,Texas A&M University,39
A,6,David Graf '19,Tulane University,42
A,7,none,University of Texas,47
A,8,none,University of Texas,50
A,9,Jordan Johnson '17,University of Central Oklahoma,57
A,10,none,Texas A&M University at Corpus Christi,70
